text,dict_syn
What it takes to be a winner: 1hr 21min. This is my favorite Katt Williams interview. It was so natural and real. @theo thank u. This is that,"['precious_metal', 'wealth']"
I live just down the,"['way', 'means', 'agency']"
I live just down the road from lead,"['substance', 'destructiveness']"
I live just down the road from lead poison,"['territorial_division', 'municipality', 'administrative_district']"
I live just down the road from lead poison city and me n,"['advocator', 'someone', 'somebody']"
I live just down the road from lead poison city and me n friends will never go there its just a,"['wealth', 'medium_of_exchange', 'monetary_system']"
I live just down the road from lead poison city and me n friends will never go there its just a money,"['mechanical_device', 'touch', 'touching']"
I live just down the road from lead poison city and me n friends will never go there its just a money grab,"['artefact', 'choice', 'percentage', 'course', 'status']"
So so happy to see Tom McGilton. An Whynot,"['photographic_equipment', 'television_equipment', 'video_equipment']"
So so happy to see Tom McGilton. An Whynot camera back in,"['drive', 'work']"
So so happy to see Tom McGilton. An Whynot camera back in action missed that,['compartment']
Boring. Love theo. Didnt like this,"['electronic_computer', 'visitor']"
So good. I hope Theo can sit back and see what happened here if he didnt,"['telling', 'critical_review', 'attending']"
So good. I hope Theo can sit back and see what happened here if he didnt notice it. Kat said and showed Theo at every,"['potency', 'measure']"
So good. I hope Theo can sit back and see what happened here if he didnt notice it. Kat said and showed Theo at every chance he had how great he is and how much,"['fondness', 'affection', 'heart']"
So good. I hope Theo can sit back and see what happened here if he didnt notice it. Kat said and showed Theo at every chance he had how great he is and how much respect Kat has for him and his,"['acquisition', 'geographical_point', 'product']"
So good. I hope Theo can sit back and see what happened here if he didnt notice it. Kat said and showed Theo at every chance he had how great he is and how much respect Kat has for him and his work. First,"['rhythmicity', 'meter_reading', 'case']"
So good. I hope Theo can sit back and see what happened here if he didnt notice it. Kat said and showed Theo at every chance he had how great he is and how much respect Kat has for him and his work. First time Ive seen,['causal_agent']
So good. I hope Theo can sit back and see what happened here if he didnt notice it. Kat said and showed Theo at every chance he had how great he is and how much respect Kat has for him and his work. First time Ive seen someone,['brightness']
So good. I hope Theo can sit back and see what happened here if he didnt notice it. Kat said and showed Theo at every chance he had how great he is and how much respect Kat has for him and his work. First time Ive seen someone shine,"['condition', 'expression']"
So good. I hope Theo can sit back and see what happened here if he didnt notice it. Kat said and showed Theo at every chance he had how great he is and how much respect Kat has for him and his work. First,"['attribute', 'instance', 'reading']"
Havent checked on Theo in a,['time']
Havent checked on Theo in a while I see,"['argonon', 'alphabetic_character']"
Havent checked on Theo in a while I see hes in his 90s rural,"['pedal', 'state_of_matter', 'physical_condition']"
Havent checked on Theo in a while I see hes in his 90s rural gas,"['radio_frequency', 'social_station', 'facility']"
Havent checked on Theo in a while I see hes in his 90s rural gas station,"['sales_representative', 'sales_rep', 'salesperson']"
Havent checked on Theo in a while I see hes in his 90s rural gas station clerk,"['criterion', 'standard']"
great to see more from the,"['creator', 'business_organisation', 'business_organization']"
great to see more from the maker of Astartes! he was awesome in Secret Level GW really needs to utilize their creative,"['natural_ability', 'expert']"
great to see more from the maker of Astartes! he was awesome in Secret Level GW really needs to utilize their creative talents. Keen as,"['deviltry', 'trouble', 'mischief']"
Dude theo being nervous and struggling to make,"['attending', 'country']"
Dude theo being nervous and struggling to make eye,"['communication_channel', 'representative', 'occurrence']"
Dude theo being nervous and struggling to make eye contact is the most wholesome,"['occurrent', 'attribute', 'state_of_affairs']"
Where there is,"['quality', 'cognitive_state', 'state_of_mind']"
Where there is uncertainty I shall bring,"['actinic_radiation', 'source_of_illumination', 'look', 'condition', 'general_knowledge']"
Where there is uncertainty I shall bring light Where there is,"['uncertainty', 'cognitive_state', 'state_of_mind']"
Where there is uncertainty I shall bring light Where there is doubt I shall sow,"['loyalty', 'dedication', 'allegiance']"
Where there is uncertainty I shall bring light Where there is doubt I shall sow faith Where there is shame I shall point,"['salvation', 'indemnity', 'redress']"
Where there is uncertainty I shall bring light Where there is doubt I shall sow faith Where there is shame I shall point atonement Where there is,"['desire', 'angriness', 'violence']"
Where there is uncertainty I shall bring light Where there is doubt I shall sow faith Where there is shame I shall point atonement Where there is rage I shall show its,"['facility', 'alimentation', 'teaching']"
Where there is uncertainty I shall bring light Where there is doubt I shall sow faith Where there is shame I shall point atonement Where there is rage I shall show its course My,"['language_unit', 'sacred_writing', 'statement', 'religious_writing', 'religious_text']"
Where there is uncertainty I shall bring light Where there is doubt I shall sow faith Where there is shame I shall point atonement Where there is rage I shall show its course My word in the,"['cause', 'African-American_music', 'spirit']"
Where there is uncertainty I shall bring light Where there is doubt I shall sow faith Where there is shame I shall point atonement Where there is rage I shall show its course My word in the soul shall be as my bolter in the,"['geographic_area', 'knowledge_base', 'business']"
She should have been dumped from the,"['play', 'signal', 'physiological_reaction']"
She should have been dumped from the start for her,"['colony', 'settlement', 'garden']"
She should have been dumped from the start for her plantation,"['misbehavior', 'deceit', 'dissembling']"
I wish I had one of those black,"['female', 'stratum']"
I wish I had one of those black women on the,"['orbit', 'scope', 'ambit', 'great_circle', 'line']"
I wish I had one of those black women on the horizon I really do. Im terrible with the unknown and they are unknown to me that,['category']
É Isso que,"['metal', 'world_organization']"
É Isso que eu chamo de felicidade acordar e se deparar com um anuncio do kct de uma nova animação de Astartes! Obrigado aos,"['title', 'form_of_address']"
É Isso que eu chamo de felicidade acordar e se deparar com um anuncio do kct de uma nova animação de Astartes! Obrigado aos senores envolvidos vcs fizeram meu,"['military_intelligence_agency', 'United_States_intelligence_agency']"
<mask> Shall Escape Our Wrath! For The Emperor!,"['bread', 'grannie']"
None Shall Escape Our,"['madness', 'rage']"
None Shall Escape Our Wrath! For The,"['vinifera_grape', 'brush-footed_butterfly']"
Theo I’m so proud of you pushing past your,"['indefinite_quantity', 'end']"
Theo I’m so proud of you pushing past your limits to have these,"['success', 'achiever']"
Theo I’m so proud of you pushing past your limits to have these greats on. It’s a whole new,"['human', 'man', 'social_class']"
Theo I’m so proud of you pushing past your limits to have these greats on. It’s a whole new world and you’re in it. You’re holding the,"['liveliness', 'force', 'life']"
Theo I’m so proud of you pushing past your limits to have these greats on. It’s a whole new world and you’re in it. You’re holding the energy and you’re authentic. Know that you GOT this bro. You really are best when you let it rip-,['higher_cognitive_process']
Theo I’m so proud of you pushing past your limits to have these greats on. It’s a whole new world and you’re in it. You’re holding the energy and you’re authentic. Know that you GOT this bro. You really are best when you let it rip- thinking is ok but no,"['poorness', 'essential', 'impoverishment']"
Theo I’m so proud of you pushing past your limits to have these greats on. It’s a whole new world and you’re in it. You’re holding the energy and you’re authentic. Know that you GOT this bro. You really are best when you let it rip- thinking is ok but no need to overthink. I’ve only watched 13 14,"['angular_unit', 'distance']"
Theo I’m so proud of you pushing past your limits to have these greats on. It’s a whole new world and you’re in it. You’re holding the energy and you’re authentic. Know that you GOT this bro. You really are best when you let it rip- thinking is ok but no need to overthink. I’ve only watched 13 14 minutes but I’ve seen you with Joe and a few other really strong,"['attribute', 'celebrity', 'famous_person']"
If Katt Williams said to me “<mask> like you and I” I wouldn’t sleep for three days!! Theo looks so happy loving this and only 15mins in,"['family', 'kinsfolk']"
If Katt Williams said to me “people like you and I” I wouldn’t,"['period', 'physiological_condition', 'time_period']"
If Katt Williams said to me “people like you and I” I wouldn’t sleep for three,"['time_period', 'opportunity', 'epoch']"
These two are,"['member', 'monastic']"
These two are brothers from another,"['abbess', 'prioress', 'parent']"
lol this is why you don’t have 2 compulsive,"['cheat', 'deceiver', 'trickster']"
lol this is why you don’t have 2 compulsive liars have a,"['spoken_communication', 'speech_communication', 'language']"
Theo would you ever have,"['cause', 'causal_agent']"
Theo would you ever have someone on your podcast that is at the opposite,"['finish', 'section', 'conclusion', 'ending', 'division']"
Theo would you ever have someone on your podcast that is at the opposite end of the,"['ambit', 'compass', 'array', 'scope']"
Theo would you ever have someone on your podcast that is at the opposite end of the spectrum from the normal,"['folk', 'grouping']"
Theo would you ever have someone on your podcast that is at the opposite end of the spectrum from the normal,"['folk', 'family_line']"
Theo would you ever have someone on your podcast that is at the opposite end of the spectrum from the normal people you have on? Most people you have are well known and established,"['causal_agent', 'cause']"
Theo would you ever have,"['organism', 'cause', 'causal_agent']"
Theo would you ever have someone on your podcast that is at the opposite end of the spectrum from the normal people you have on? Most people you have are well known and established individuals. Would you have someone who feels like they are a,"['commoner', 'common_man', 'common_person']"
Theo would you ever have someone on your podcast that is at the opposite end of the spectrum from the normal people you have on? Most people you have are well known and established individuals. Would you have someone who feels like they are a nobody to the,"['part', 'group', 'natural_object']"
Theo would you ever have someone on your podcast that is at the opposite end of the spectrum from the normal people you have on? Most people you have are well known and established individuals. Would you have someone who feels like they are a nobody to the world?,"['being', 'causal_agency', 'causal_agent']"
Theo would you ever have someone on your podcast that is at the opposite end of the spectrum from the normal people you have on? Most people you have are well known and established individuals. Would you have someone who feels like they are a nobody to the world? Someone who wishes they could be relevant and not a,"['suggestion', 'phantom', 'writer']"
Theo would you ever have someone on your podcast that is at the opposite end of the spectrum from the normal people you have on? Most people you have are well known and established individuals. Would you have someone who feels like they are a nobody to the,"['grouping', 'piece', 'stratum']"
What really has me interested and even excited about it is the,"['performance', 'public_presentation', 'state']"
What really has me interested and even excited about it is the representation of the OTHER 40k,"['coterie', 'ingroup', 'inner_circle']"
What really has me interested and even excited about it is the representation of the OTHER 40k factions in this. Chaos,"['military_man', 'military_service', 'armed_service']"
What really has me interested and even excited about it is the representation of the OTHER 40k factions in this. Chaos marines Tau Orks. Well probably see the pointy eared,"['unpleasant_person', 'disagreeable_person']"
Its about,"['rhythmicity', 'term', 'meter_reading', 'case']"
Its about time we have animated,"['group', 'broadcast', 'grouping']"
Its about time we have animated series for Warhammer newer,"['stage', 'time_period', 'phase']"
Its about time we have animated series for Warhammer newer generation always want a visual,"['performance', 'activity', 'statement', 'public_presentation', 'body']"
Its about time we have animated series for Warhammer newer generation always want a visual representation rather than a,"['sacred_text', 'aggregation']"
00:35,"['brute', 'line_of_work', 'score']"
00:35 games workshop deleted the,"['unfortunate', 'unfortunate_person']"
Spun twice second,"['meter_reading', 'rhythmicity', 'reading']"
Spun tw<mask> second time. Got the ice staff,"['heat_engine', 'upper']"
Spun twice second time. Got the ice,"['building_material', 'force', 'symbol', 'stick']"
Could listen to you both all,"['crepuscle', 'twilight']"
Its 1am and I was just about to go,"['base', 'plot', 'foot']"
Its 1am and I was just about to go bed to prep for my 9am,"['assemblage', 'assembly', 'social_gathering', 'convergency']"
Its 1am and I was just about to go bed to prep for my 9am meeting,"['twenty-four_hour_period', 'mean_solar_day']"
Its 1am and I was just about to go bed to prep for my 9am meeting tomorrow.....Guess im staying up late,"['present', 'nowadays']"
It’s so cool seeing Theo make Katy,"['wit', 'wittiness', 'facial_expression']"
It’s so cool seeing Theo make Katy laugh so genuinely. truly a,"['belligerent', 'fighter', 'school_principal']"
It’s so cool seeing Theo make Katy laugh so genuinely. truly a master of the,"['perspicaciousness', 'line_of_work', 'shrewdness']"
HELL YEAH!!! This concludes my,"['belief', 'higher_cognitive_process']"
HELL YEAH!!! This concludes my thoughts on the,"['concern', 'piece_of_writing']"
HELL YEAH!!! This concludes my thoughts on the matter. Have a good,"['epoch', 'chance']"
Katt interviewed by mediocre white,"['performer', 'histrion', 'thespian']"
pederson was also involved in the WH40K,"['subdivision', 'happening', 'film', 'occurrence']"
pederson was also involved in the WH40K episode of secret,"['surface', 'height', 'altitude', 'structure']"
<mask>! May God continue to bless you!,"['commendation', 'approval', 'verbalism']"
The,"['start', 'undergarment']"
The foundation was so shaky - and him not following his,"['difference_of_opinion', 'voice_communication', 'dispute', 'order', 'oral_communication', 'information']"
The foundation was so shaky - and him not following his words with,"['work', 'drive', 'legal_proceeding']"
"The foundation was so shaky - and him not following his words with actions plus keeping her in ""aiting <mask"" left her feeling insecure..mind games gaslighting cognitive dissonance...my heart goes out to her. I dont think she realizes how beautiful she truly is..inside & out..","['property', 'norm', 'average']"
"The foundation was so shaky - and him not following his words with actions plus keeping her in ""aiting mod"" left her feeling insecure..<mask> games gaslighting cognitive dissonance...my heart goes out to her. I dont think she realizes how beautiful she truly is..inside & out..","['intent', 'recall', 'thought', 'cognition']"
"The foundation was so shaky - and him not following his words with actions plus keeping her in ""aiting mod"" left her feeling insecure..mind","['section', 'line_of_work']"
"The foundation was so shaky - and him not following his words with actions plus keeping her in ""aiting mod"" left her feeling insecure..mind games gaslighting cognitive","['sound_property', 'conflict']"
"The foundation was so shaky - and him not following his words with actions plus keeping her in ""aiting mod"" left her feeling insecure..mind games gaslighting cognitive dissonance...my","['organs', 'cognitive_content']"
once every full,"['satellite', 'object', 'month']"
once every full moon gw turns on the,"['wealth', 'monetary_system']"
once every full moon gw turns on the money,"['individual', 'mortal']"
once every full moon gw turns on the money machine cuz they are afraid it will stop,['excavation']
when i go into the,"['status', 'period', 'condition', 'period_of_time']"
when i go into the dark,"['Greek_deity', 'medium']"
when i go into the dark aether to do the orb,"['travel', 'tactical_maneuver', 'interval']"
when i go into the dark aether to do the orb step i just,"['time_of_year', 'season', 'incline']"
when i go into the dark aether to do the orb step i just fall to my,"['organic_phenomenon', 'putting_to_death', 'modification']"
when i go into the dark aether to do the orb step i just fall to my death any,"['portion', 'property', 'journeying', 'category']"
This has got to be the chilliest and most organic podcast,"['photographic_film', 'film', 'subdivision']"
Man so cool to see these,"['image', 'adult_male']"
Man so cool to see these guys together I was nervous for Theo his,"['communication', 'elegance', 'property', 'taste']"
Man so cool to see these guys together I was nervous for Theo his style and,"['physical_property', 'irregularity', 'unregularity']"
Man so cool to see these guys together I was nervous for Theo his style and randomness played well with Katt though. Funny,"['alinement', 'operation', 'social_unit', 'aggregation', 'sequence']"
Man so cool to see these guys together I was nervous for Theo his style and randomness played well with Katt though. Funny combination of,"['man', 'adult_male']"
Man so cool to see these guys together I was nervous for Theo his style and randomness played well with Katt though. Funny combination of dudes right here from two,"['region', 'unit']"
Man so cool to see these guys together I was nervous for Theo his style and randomness played well with Katt though. Funny combination of dudes right here from two sides of,"['play', 'sport']"
39:45 Being such a superb,"['illustration', 'sample']"
39:45 Being such a superb specimen that you got your,"['fool', 'copulation', 'carnal_knowledge']"
39:45 Being such a superb specimen that you got your ass,"['itinerary', 'rhythmic_pattern', 'periodic_event', 'stroke']"
39:45 Being such a superb specimen that you got your ass beat by an 8th,['critic']
<mask> AND HONOR SUFFER NOT THE ALIEN TO LIVE!,['spirit']
THIS IS SOME THERAPEUTIC SHIT. The,"['symptom', 'quality', 'lightness']"
THIS IS SOME THERAPEUTIC SHIT. The aura of these,"['male_person', 'male']"
THIS IS SOME THERAPEUTIC SHIT. The aura of these men??!! The bleeding,"['organs', 'courageousness']"
THIS IS SOME THERAPEUTIC SHIT. The aura of these men??!! The bleeding heart,"['brainstorm', 'speech_act']"
THIS IS SOME THERAPEUTIC SHIT. The aura of these men??!! The bleeding heart revelations paralleled by their effortless comedic,"['equal', 'welfare', 'amends', 'step-down', 'damages']"
THIS IS SOME THERAPEUTIC SHIT. The aura of these men??!! The bleeding he<mask> revelations paralleled by their effortless comedic relief is living art.,"['creation', 'creative_activity', 'superior_skill', 'visual_communication']"
Katt knows a,"['piece_of_land', 'large_indefinite_quantity']"
Katt knows a lot about Theo. Respect both,"['journeying', 'artefact']"
Early on....freudian,"[""potter's_earth"", 'young_person', 'fault', 'bloomer']"
Early on....freudian slip by Theo when Katt asks him if he is feeling the,"['physical_phenomenon', 'distress']"
Early on....freudian slip by Theo when Katt asks him if he is feeling the pressure of the,"['conference', 'interrogation', 'examination']"
Early on....freudian slip by Theo when Katt asks him if he is feeling the pressure of the interview -- its clear he didnt do proper,"['investigation', 'investigating', 'problem_solving']"
Early on....freudian slip by Theo when Katt asks him if he is feeling the pressure of the interview -- its clear he didnt do proper research to not know Dave Chapelle isnt originally from Ohio annnnnd Hiroshima - I mean good,"['sorrow', 'negative_stimulus']"
Early on....freudian slip by Theo when Katt asks him if he is feeling the pressure of the interview -- its clear he didnt do proper research to not know Dave Chapelle isnt originally from Ohio annnnnd Hiroshima - I mean good grief those are layup-level,['psychological_feature']
I’m not sneakin around,"['crossroad', 'intersection', 'construction']"
I’m not sneakin around corners or nothin but it’s nice to see Theo get some,"['determination', 'proof', 'cogent_evidence']"
I’m not sneakin around corners or nothin but it’s nice to see Theo get some validation from a,"['friend', 'monk']"
I love that,"['leather', 'riding_horse']"
I love that buckskin,"['wrapping', 'wrap']"
I love that buckskin jacket Katt you read my,"['intention', 'recollection', 'recall']"
<mask> he played her. why did the heck did he even go on the bachelor ugh,"['worthlessness', 'ineptitude']"
damn he played her. why did the heck did he even go on the,"['man', 'adult_male', 'knight']"
I cannot believe they didnt,"['intensiveness', 'organisation', 'causal_agent']"
Wait who said its a whole,"['period', 'period_of_time']"
She doesnt appreciate herself enough. She seems like such a lovely,"['soma', 'chassis', 'build']"
She doesnt appreciate herself enough. She seems like such a lovely person. He looked like a,['selfish_person']
She doesnt appreciate herself enough. She seems like such a lovely person. He looked like a narcissist always only obsessed with,"['consumption', 'intake', 'ingestion']"
She doesnt appreciate herself enough. She seems like such a lovely person. He looked like a narcissist always only obsessed with eating and,"['exertion', 'sweat']"
@bobaque70 they rright. Cleets vidya just said.. James,"['resistance', 'chemical_process', 'conservativism']"
@bobaque70 they rright. Cleets vidya just said.. James reaction was 1.009 over a,['independent_agency']
@bobaque70 they rright. Cleets vidya just said.. James reaction was 1.009 over a sec so he got the 1sec,"['social_control', 'handicap', 'payment']"
Now we have three,"['group_discussion', 'interrogation', 'conference']"
Now we have three interviews where we see theo nervous af at the,"['reflex_action', 'change_of_state']"
Now we have three interviews where we see theo nervous af at the start for.... bernie,['power_tool']
Now we have three interviews where we see theo nervous af at the start for.... bernie sanders donald,"['playing_card', 'brass']"
Saw your,"['dimension', 'rhythmicity']"
Saw your time,"['token', 'die']"
Saw your,"['period_of_time', 'case', 'time_period']"
Saw your time stamp at the same time naturally haha many,"['kinfolk', 'folk', 'kinsfolk', 'family', 'phratry']"
Saw your time stamp at the same time naturally haha many people dont understand all the,"['record', 'news', 'construction']"
The most boring podcast,"['data_processor', 'computer']"
:c what happened to the,"['unfortunate', 'unfortunate_person']"
:c what happened to the lamenter who punched,"['prosecuting_attorney', 'prosecutor', 'prosecuting_officer']"
:c what happened to the lamenter who punched,"['prosecutor', 'prosecuting_officer']"
:c what happened to the lamenter who punched da ork in da,"['countenance', 'soul']"
is being a,"['felon', 'malefactor']"
is being a rapist one of the,['question']
Everyone is talking about the,"['letter', 'letter_of_the_alphabet', 'alphabetic_character']"
Everyone is talking about the tau and the,"['confusion', 'physical_phenomenon', 'dynamical_system']"
Everyone is talking about the tau and the chaos,"['soldier', 'man', 'military_man']"
Everyone is talking about the tau and the chaos marines but is nobody going to talk about the cool chainsword,"['visual_image', 'bad_temper']"
Everyone is talking about the tau and the chaos marines but is nobody going to talk about the cool chainsword scene with,"['rounder', 'disposition']"
Everyone is talking about the tau and the chaos marines but is nobody going to talk about the cool chainsword scene with blood,"['noise', 'painting']"
Everyone is talking about the tau and the chaos marines but is nobody going to talk about the cool chainsword scene with blood splattering and covering the,"['covering', 'movie_industry', 'display', 'protection', 'strainer']"
Everyone is talking about the tau and the chaos marines but is nobody going to talk about the cool chainsword scene with blood splattering and covering the screen as,"['physical_structure', 'animal_tissue']"
Everyone is talking about the tau and the chaos marines but is nobody going to talk about the cool chainsword scene with blood splattering and covering the screen as flesh are ripped to shreds?? also can,"['being', 'cause']"
Everyone is talking about the tau and the chaos marines but is nobody going to talk about the cool chainsword scene with blood splattering and covering the screen as flesh are ripped to shreds?? also can someone tell me the,"['influential_person', 'traducement', 'folk']"
Everyone is talking about the tau and the chaos marines but is nobody going to talk about the cool chainsword scene with blood splattering and covering the screen as flesh are ripped to shreds?? also can someone tell me the name of the bradley looking,"['statement', 'physical_entity', 'situation', 'happening', 'state_of_affairs']"
I don’t think Katt is a bad,"['man', 'adult_male']"
I don’t think Katt is a bad dude but he’s one of those,"['brace', 'simulacrum']"
I don’t think Katt is a bad dude but he’s one of those guys that thinks that everything he has to say is substantial. Just,"['olfactory_perception', 'odor', 'smell']"
I don’t think Katt is a bad dude but he’s one of those guys that thinks that everything he has to say is substantial. Just reeks of having an enormous,"['consciousness', 'pride', 'head', 'pridefulness', 'psyche']"
Its still worth the,"['security_guard', 'rite', 'religious_rite']"
Its still worth the watch but its like going into a,"['product', 'show']"
SOOOOOO BADASS!!! My,"['androgen', 'androgenic_hormone']"
SOOOOOO BADASS!!! My testosterone,"['surface', 'structure', 'indicator']"
Kat Williams is in,"['construct', 'concept', 'realness', 'reality']"
Kat Williams is in fact the greatest of all,"['rhythmicity', 'example', 'dimension']"
I always thought she was the most gorgeous on the Bachelor and still is. Love her so much!! Hope her,"['friendship', 'certainty']"
I don’t understand Kats esoteric but also Christian,"['looking', 'belief', 'looking_at']"
I don’t understand Kats esoteric but also Christian view on,"['someone', 'spiritedness']"
Rachael is going to upgrade big,"['example', 'period_of_time', 'moment']"
I never forget a,"['target', 'action', 'objective']"
Theo von says “I knew it” so funny. Who remembers dolly the,"['bovid', 'simpleton']"
Can’t,"['suspension', 'interruption', 'pause', 'inactivity', 'intermission']"
Can’t wait to watch this,"['present', 'nowadays']"
Before o,"['period', 'period_of_time', 'duty_period']"
there should be a,"['establishment', 'educational_institution']"
there should be a university where you can study Katt Williams and all the,"['pedagog', 'abstract', 'educator']"
@NERDYBRO-Unboxing redband is a,"['creator', 'cause', 'maker']"
Ngl Katt didnt bring the,"['air', 'atmosphere']"
<mask> of Medusa getting more content in one animation than the Iron Hands got in their entire history.,"['male_offspring', 'man-child']"
Sons of Medusa getting more content in one,"['motion-picture_photography', 'liveness', 'cinematography']"
Sons of Medusa getting more content in one animation than the Iron Hands got in their entire,"['yesteryear', 'humanistic_discipline', 'past']"
he knew nick the,"['assailant', 'malefactor']"
he knew nick the raper his full,"['hatchet_job', 'folk', 'reputation']"
@dianeblake3645 He looks like a,"['musteline_mammal', 'individual', 'mustelid']"
@dianeblake3645 He looks like a weasel?? Ok,"['serve', 'service']"
@dianeblake3645 He looks like a weasel?? Ok let’s,"['ending', 'obstructer', 'punctuation']"
Theo got himself a black Katt Williams for the,"['apartment', 'workplace', 'flat']"
I’m sorry but kat didn’t do no 200,"['force', 'actuation']"
<mask> like you’re driving an email,"['cognizance', 'atmosphere', 'ambience']"
feels like you’re driving an,['electronic_communication']
yes i think the,['law_enforcement_agency']
yes i think the fbi do there,"['applications_programme', 'work']"
You,"['adult_male', 'man']"
You guys are a,"['worthlessness', 'ineptitude', 'yell']"
Saying he can’t live with her for religious,"['justification', 'explanation', 'saneness']"
Saying he can’t live with her for religious reasons but can have,"['bodily_process', 'body_process']"
Saying he can’t live with her for religious reasons but can have sex and expect her to act the,"['partner', 'better_half', 'mate']"
Saying he can’t live with her for religious reasons but can have sex and expect her to act the wife,"['personation', 'relation', 'concept']"
Saying he can’t live with her for religious reasons but can have sex and expect her to act the wife part without the,"['engagement', 'substance', 'confinement', 'serious-mindedness', 'content', 'participation']"
Saying he can’t live with her for religious reasons but can have sex and expect her to act the wife,"['assets', 'relation', 'construct']"
Saying he can’t live with her for religious reasons but can have sex and expect her to act the wife part without the commitment from his part. This is why so many,"['class', 'social_class']"
Saying he can’t live with her for religious reasons but can have sex and expect her to act the wife part without the commitment from his part. This is why so many woman get so hurt because they play,"['home', 'business_organization', 'region']"
Saying he can’t live with her for religious reasons but can have sex and expect her to act the wife part without the commitment from his part. This is why so many woman get so hurt because they play house and the,"['effigy', 'image']"
Saying he can’t live with her for religious reasons but can have sex and expect her to act the wife part without the commitment from his part. This is why so many woman get so hurt because they play house and the guy can just up and leave when he’s not feeling it anymore.,"['relation', 'state']"
Saying he can’t live with her for religious reasons but can have sex and expect her to act the wife part without the commitment from his part. This is why so many woman get so hurt because they play house and the guy can just up and leave when he’s not feeling it anymore. Relationships are,"['line', 'free_energy', 'production']"
Saying he can’t live with her for religious reasons but can have sex and expect her to act the wife part without the commitment from his part. This is why so many woman get so hurt because they play house and the guy can just up and leave when he’s not feeling it anymore. Relationships are work and it’s not about if you feel in,"['physical_attraction', 'sex_activity', 'object']"
Saying he can’t live with her for religious reasons but can have sex and expect her to act the wife part without the commitment from his part. This is why so many woman get so hurt because they play house and the guy can just up and leave when he’s not feeling it anymore. Relationships are work and it’s not about if you feel in love it’s about CHOOSING TO love that,"['build', 'form']"
Saying he can’t live with her for religious reasons but can have sex and expect her to act the wife part without the commitment from his part. This is why so many woman get so hurt because they play house and the guy can just up and leave when he’s not feeling it anymore. Relationships are work and it’s not about if you feel in love it’s about CHOOSING TO love that person everyday despite their,"['imperfectness', 'weakness', 'failing']"
Kat is totally right about Time. Big,"['schoolwork', 'admonition', 'significance', 'warning']"
Kat is totally right about Time. Big lesson. Kat has always been a modern,"['somebody', 'person', 'scholarly_person']"
Theo,"['topology', 'heavenly_body']"
Theo star struck but Katt,['insurance']
Theo star struck but Katt reinsurance I love seeing this unfold. Theres a great,"['place', 'surface', 'property']"
Theo star struck but Katt reinsurance I love seeing this unfold. Theres a great level of,"['tenderness', 'courtesy', 'detail']"
This has got to be my fav Kat,"['interrogatory', 'interrogation', 'conference']"
This has got to be my fav Kat interview. Everything about it was so authentic… no hidden,"['plan', 'program', 'programme']"
This has got to be my fav Kat interview. Everything about it was so authentic… no hidden agendas or,"['figure', 'melodic_theme']"
This has got to be my fav Kat interview. Everything about it was so authentic… no hidden agendas or motive. Kat passed some very important,['psychological_feature']
This has got to be my fav Kat interview. Everything about it was so authentic… no hidden agendas or motive. Kat passed some very important knowledge to Theo that I think he will appreciate even more as,"['example', 'experience', 'time_period']"
This has got to be my fav Kat interview. Everything about it was so authentic… no hidden agendas or motive. Kat passed some very important knowledge to Theo that I think he will appreciate even more as time goes by. I can’t,"['pause', 'suspension', 'intermission']"
This has got to be my fav Kat interview. Everything about it was so authentic… no hidden agendas or motive. Kat passed some very important knowledge to Theo that I think he will appreciate even more as time goes by. I can’t wait to meet,['being']
The,"['class', 'piece']"
The world does not love Theo. I am here for Katt. Theo never thought that other,"['grouping', 'folk']"
The world does not love Theo. I am here for Katt. Theo never thought that other,"['group', 'kinfolk']"
The world does not love Theo. I am here for Katt. Theo never thought that other people besides white people went to Heaven? WTH? Katt came on this,"['feigning', 'simulation', 'entertainment']"
the black,"['adult_female', 'female_aristocrat']"
Kat ain’t do 200,['arm_exercise']
Fantastic,"['visual_communication', 'recording', 'broadcasting']"
Fantastic video really appreciate your,"['activity', 'toil', 'labour', 'venture']"
@oliwialos3266 he maybe has been considering for a,['time']
@oliwialos3266 he maybe has been considering for a while and waited because he did love her but finally ended,"['artifact', 'action']"
Best,"['interrogatory', 'interrogation', 'group_discussion']"
Best interview I’ve seen you do Alex. Championing her as you did at the,"['part', 'place', 'point', 'subdivision']"
Best interview I’ve seen you do Alex. Championing her as you did at the end bought a,"['driblet', 'separation']"
Best interview I’ve seen you do Alex. Championing her as you did at the end bought a tear to my,"['hole', 'area']"
Best interview I’ve seen you do Alex. Championing her as you did at the end bought a tear to my eye. Really beautiful,"['sum', 'inwardness', 'bunk']"
 By the Golden,"['place', 'post', 'billet']"
love this,"['lecture', 'discourse', 'discussion']"
love this talk. we are eternal.,"['kill', 'ending', 'killing']"
love this talk. we are eternal. death isnt real. there will be,"['obstructor', 'resister', 'obstructer']"
love this talk. we are eternal. death isnt real. there will be naysayers and,"['soul', 'mortal', 'person']"
love this talk. we are eternal. death isnt real. there will be naysayers and haters inevitably but this,"['underling', 'grownup']"
love this talk. we are eternal. death isnt real. there will be naysayers and haters inevitably but this man is speaking,"['statement', 'quality', 'actuality']"
This,"['figure', 'unit']"
This one was a little,"['site', 'land_site']"
This one was a little rough at first. Katt wasnt really giving much and you could tell that Theo was having a hard,"['term', 'dimension', 'period_of_time']"
